id,hub, authority
4877,0,0.000107363
4879,0,0.000107363
4885,0,0.000107363
4890,5.34E-05,0
4891,0,0.000107363
4893,0,0.000107363
4899,0,0.000107363
4901,0,0.000107363
4913,0,0.000107363
4915,0,0.000107363
4918,2.05E-05,0
4919,0,9.87E-06
4923,0,0.000107363
4926,0,2.53E-05
4929,0,1.29E-05
4930,0,0.000107363
4932,0,0.000132888
4934,0,3.99E-05
4946,0,1.16E-05
4948,0,0.000107363
4957,0,0.000107363
4960,0,0.000107363
4961,0,9.98E-06
4962,0,0.000107363
4963,0,1.29E-05
4971,0,1.29E-05
4972,1.92E-06,5.21E-06
4974,0,0.000107363
4975,0.000297859,0.000197887
4979,0,0.000107363
4982,0,0.000107363
4986,0,8.54E-06
4988,0,0.000124469
4989,0,0.000110738
4990,0,0.000107363
4992,0,0.000108053
4993,0.00012395,0
4994,0,0.000107363
4995,0,0.000107363
4998,0,0.000107363
4999,0,0.000107363
5002,0,0.000107363
5007,0,0.000107363
5009,0,0.000107363
5010,0,1.71E-05
5017,0,0.000107363
5018,0,1.88E-05
5044,0,0.000107363
5045,0,2.63E-06
5048,0.001588121,0.000108979
5050,0,0.000107363
5055,5.42E-05,0
5056,0,1.20E-06
5061,0.002971382,0.000109716
5062,0,1.74E-06
5064,0,2.75E-05
5071,0,1.29E-05
5076,0,1.54E-06
5078,1.49E-05,0
5080,0,1.29E-05
5081,0,1.29E-05
5084,0,6.87E-06
5085,0,1.29E-05
5087,0,0.000107363
5090,0,9.63E-07
5098,5.42E-05,0
5099,0,3.34E-06
5100,0,0.000107363
5105,0,2.68E-05
5106,0,0.000107363
5107,0,0.000107363
5108,0,0.000107363
5109,0,1.48E-05
5111,0,0.000107363
5112,0,0.000107363
5115,0,0.000107363
5118,0,0.000107363
5122,0,9.16E-06
5123,0,0.000107363
5127,0,9.01E-06
5129,0,0.000107363
5130,0.000372816,0.000107553
5131,0,0.000107363
5132,0,1.58E-05
5135,0,0.000107363
5139,0,0.000108053
5146,0,0.000107363
5149,0,0.000107363
5150,0,9.91E-06
5152,0,0.000120232
5161,0,0.000107363
5162,0,3.51E-05
5168,0,9.87E-06
5169,0,1.29E-05
5171,3.46E-05,0
5172,0,1.26E-05
5173,3.08E-05,1.66E-05
5175,0,0.000124752
5178,0,0.000107363
5185,0,0.000107363
5187,0,0.000108185
5188,0,0.000107363
5194,0,3.86E-05
5195,0,0.000107363
5197,0,2.76E-06
5199,0,0.000108185
5200,0,0.000107363
5203,0,0.000107363
5206,0,0.000107363
5210,0,0.000174835
5211,0,0.000107363
5222,0,0.000107363
5229,0,1.37E-06
5232,0,3.06E-06
5233,0,0.000107363
5240,0,1.71E-05
5241,0,0.000107363
5242,0,7.48E-06
5245,0,0.000107363
5255,0,8.32E-07
5256,0,0.000107363
5261,0,0.000107363
5264,0.000161546,1.30E-09
5266,0,0.000107363
5287,0,0.000107363
5288,0,1.29E-05
5296,0,1.63E-07
5299,0,0.000107363
5300,0.000695991,0.000217688
5302,0,3.86E-05
5306,0,0.000107363
5310,0,0.000107363
5314,0,0.000107363
5315,0,0.000109089
5319,0,0.000107363
5321,0,1.58E-05
5323,0,0.000160423
5325,3.99E-05,7.98E-07
5329,0,0.000107363
5330,0,0.000107363
5333,0,0.000107363
5335,0,0.000107363
5344,0,5.62E-06
5346,0,9.40E-06
5348,0,1.29E-05
5351,0,0.000107363
5357,0,0.000107363
5358,0,0.000107363
5360,8.32E-05,0
5361,0.000566817,0.000191031
5362,0,0.000108538
5366,0,0.000107363
5367,0,0.000107363
5371,0,0.000117278
5374,0,2.17E-05
5376,2.18E-06,0
5379,0,0.000116759
5386,0,2.56E-05
5387,3.97E-05,1.46E-05
5392,0,1.29E-05
5394,0,0.000108542
5395,0,0.000107363
5397,0,1.36E-05
5399,3.28E-05,0.000107363
5403,0,1.29E-05
5408,0,0.000107363
5410,0,2.55E-06
5412,0,0.000133847
5419,0,0.000107363
5420,0.000155916,9.15E-07
5421,0,5.12E-07
5423,0,0.000107363
5425,0,0.000121965
5426,0,0.000107363
5427,0,0.000107363
5429,0,0.000107363
5430,0,0.000107363
5431,0,9.40E-06
5432,0,0.000107363
5433,0,0.000107363
5437,0,3.07E-05
5438,0,1.72E-05
5440,0,0.000107363
5443,0,3.07E-05
5444,0,2.98E-05
5445,0,0.000107363
5446,0,1.29E-05
5450,3.80E-05,0
5452,0,1.72E-06
5458,0,0.000129451
5459,0,1.44E-06
5464,0,4.61E-05
5468,0.000367147,0.000120232
5469,0,0.000107363
5470,0,3.82E-07
5474,0,1.29E-05
5475,0,0.000107363
5477,0,1.91E-06
5479,0,0.000107363
5485,0,0.000107363
5487,0,1.29E-05
5491,0,6.29E-07
5493,0,0.000107363
5495,0,0.000107363
5497,0.001617029,1.38E-05
5499,0,3.84E-06
5506,0.000506181,0.000192653
5508,0,3.30E-05
5511,0,6.43E-07
5513,0,0.000107715
5515,0,0.000107363
5516,0,3.93E-06
5520,0,3.81E-08
5522,0,0.000108326
5526,0,0.000107363
5532,7.40E-05,0
5533,0,5.12E-05
5538,0.000117693,0.000146937
5541,0,0.000107363
5542,0,0.000107363
5543,0.00017433,0
5545,0,0.000107363
5547,0,0.000120232
5553,0,0.000107363
5556,0,1.58E-05
5561,0,0.000107363
5567,0,0.000108841
5569,0,0.000107363
5570,0,0.000107363
5576,0,0.000107363
5577,0,2.66E-05
5582,1.57E-05,0
5583,0,0.000107363
5590,0,2.58E-05
5591,0,0.000107363
5595,3.27E-05,0
5600,0,0.000107363
5604,0,1.29E-05
5606,0,3.36E-05
5610,0,0.000108235
5613,0,0.000107363
5614,0,0.000120232
5615,0,0.000107363
5617,0,0.000107363
5620,0,0.000109571
5621,0,0.000107363
5622,0,0.000107363
5626,0,0.000107363
5628,9.17E-05,3.33E-05
5629,0.010098881,0.00011401
5631,0,0.000107363
5637,3.26E-06,3.95E-07
5639,0,0.000107363
5641,0,9.40E-06
5642,0,1.29E-05
5647,0,0.000107363
5654,0,1.29E-05
5661,0,0.000107363
5662,0,0.000107363
5664,0,9.02E-07
5666,0,0.000107363
5667,8.90E-05,0.000107392
5669,0,1.29E-05
5670,1.28E-07,1.41E-08
5673,0.000976935,0.000107419
5676,0,0.000107363
5677,0,0.000107363
5678,0,0.000107363
5679,0,0.000107363
5680,0,0.000107363
5683,0,9.40E-06
5684,0,9.09E-07
5686,0,0.000107363
5687,0,0.000107363
5694,0,0.000110432
5696,0,0.000107363
5699,0.000123981,0
5703,0,0.000107363
5709,0,7.98E-07
5712,0,0.000108272
5717,0,0.000107363
5718,5.35E-05,9.21E-07
5724,0,0.000107363
5725,0,1.29E-05
5730,0,0.000107363
5737,0.000199132,5.48E-05
5739,0,2.20E-06
5741,0,9.48E-07
5742,2.71E-05,2.34E-05
5748,0,0.000107363
5749,0,4.85E-07
5751,0,0.000117245
5752,0,0.000107363
5755,0,0.000107363
5758,1.58E-07,0.000107363
5760,0,0.000107363
5761,0,4.73E-07
5767,0,0.000111066
5771,0,0.000107363
5774,0,9.40E-06
5782,0,2.25E-05
5788,0,0.000107363
5796,0,0.000107363
5800,0,5.74E-05
5801,0,6.52E-06
5802,0,5.28E-05
5806,0,0.000107363
5812,0,1.98E-05
5813,0,0.000107363
5816,0,0.000107363
5817,0,0.000120232
5821,0,8.45E-06
5822,2.24E-05,0
5823,0,1.72E-05
5825,0,2.51E-05
5831,0,0.000133847
5836,0,0.000107363
5838,0,1.01E-05
5841,0,0.000129628
5848,0,0.000107363
5851,0,9.40E-06
5859,0,0.000107363
5861,0.000123478,0
5863,0,0.000107363
5865,0.000405603,3.75E-07
5866,0,6.84E-06
5867,0,3.29E-05
5871,0,0.000107363
5872,0,1.40E-05
5873,0,0.000107363
5877,0,1.29E-05
5879,0,9.40E-06
5882,0,1.92E-05
5884,0,0.000107363
5890,0,0.000107363
5892,0,1.62E-05
5896,0,1.29E-05
5897,0,9.09E-07
5904,0,2.13E-06
5905,0,1.72E-06
5907,0,0.000107363
5908,0,5.59E-05
5910,0,9.40E-06
5911,0,0.000107363
5916,0,0.000119744
5917,0,0.000116759
5920,0,0.000107363
5921,0.000274345,0.000149075
5931,0,0.000107363
5933,0.000174691,1.15E-07
5943,0,1.44E-05
5944,0,0.000107363
5948,0,0.000107363
5949,0,0.000123186
5953,0.000988692,0.00010814
5959,0,9.98E-06
5960,0,0.000130362
5961,7.40E-05,0
5963,0,3.82E-07
5964,0.000923679,0.000120232
5965,0,9.40E-06
5977,0,2.71E-05
5978,0,0.000107363
5982,0,0.000107363
5984,0,0.000127529
5985,0,0.000107363
5986,0,2.65E-06
5987,0,0.000107363
5993,0,1.17E-06
5994,0,4.24E-05
5997,0,2.02E-05
5998,0,0.000107981
6005,0,2.40E-05
6006,0,0.000107363
6009,6.61E-05,0
6010,0,0.000107363
6013,0,0.000107363
6015,0,0.000107363
6020,0,1.72E-06
6025,0.001303834,0.00010777
6028,0,0.000110927
6031,0,1.71E-05
6032,0,6.17E-05
6034,0,2.55E-06
6035,2.41E-05,0
6037,3.80E-05,0.000110481
6039,0,0.000107363
6049,0,3.77E-07
6052,0,0.000107363
6053,0,0.000107363
6056,0,2.96E-06
6057,0,9.40E-06
6064,0,0.000107363
6070,0,1.73E-05
6071,0.00010906,0
6074,0,9.40E-06
6076,0,7.25E-06
6080,0,1.14E-05
6083,0,0.000107363
6085,0,0.000107363
6086,0,0.000107363
6089,0,0.000107363
6092,0,0.000107363
6096,0,1.93E-05
6099,0,3.84E-06
6100,0,0.000107363
6101,0,0.000120232
6103,0,0.000107363
6106,0,0.000107363
6107,0,0.000120232
6108,0,1.32E-05
6109,0.000306267,9.87E-06
6112,0,2.70E-07
6119,0,9.87E-06
6120,0,2.61E-05
6121,0,1.78E-05
6124,0,9.40E-06
6125,0,2.76E-06
6128,7.25E-05,8.22E-07
6134,0,0.000129628
6135,0,2.30E-06
6136,0,9.40E-06
6139,0,7.00E-05
6145,0,2.55E-06
6146,0,0.000117234
6149,0,0.000128551
6151,0,9.40E-06
6152,0,0.000110128
6153,0,0.000107363
6159,0,2.40E-06
6160,0,2.29E-08
6164,0,0.000107363
6165,0,0.000132868
6166,0,0.000107363
6171,0,9.40E-06
6178,0,0.000107363
6182,0,3.16E-06
6183,0,0.000107363
6184,0,0.000107363
6186,0,0.000107363
6188,0,9.40E-06
6189,0,0.000107363
6205,0,3.11E-05
6206,0,0.000107363
6209,0,0.000116759
6212,0,0.000107363
6218,0,0.000107363
6219,8.21E-05,8.59E-07
6221,0,2.72E-05
6223,0,0.000117234
6225,0,0.000107363
6226,0,9.87E-06
6227,0,9.87E-06
6228,0,0.000107363
6229,0.001545703,0.000205664
6230,0,2.23E-05
6236,0,0.000107363
6243,0,2.83E-06
6246,0,9.40E-06
6247,0,6.98E-95
6250,0,0.000136035
6251,0,4.61E-06
6252,0,0.000107363
6261,0,0.000107363
6263,0,0.000130103
6264,0,1.56E-05
6268,0,0.000107363
6271,0,2.61E-05
6274,0,1.96E-05
6276,0.000250481,4.94E-08
6280,0,0.000107363
6283,0,0.000107363
6285,0,7.82E-06
6286,0,0.000107363
6288,0,4.70E-05
6297,0,0.000107363
6298,0,1.72E-06
6301,0,0.000109089
6303,7.12E-05,3.95E-07
6304,0,7.98E-07
6305,0,3.95E-07
6307,0,0.000107363
6308,6.21E-06,0.000109358
6309,0,0.000107363
6310,0,0.000107363
6313,1.07E-95,0
6314,0,5.36E-06
6317,0,0.000107363
6318,0,9.87E-06
6319,0,0.000117234
6320,0,0.000107363
6321,0,1.91E-07
6322,0,2.54E-05
6326,0,0.000137219
6327,0,9.87E-06
6328,0,0.000107363
6329,0,0.000107363
6342,0,9.40E-06
6343,0,2.10E-05
6344,0,0.000107363
6345,0.000674772,0.000107705
6347,0,0.000107363
6349,0,9.98E-06
6353,7.40E-05,0
6359,0,9.40E-06
6363,0,0.000107363
6366,3.07E-05,0
6368,0,0.000107363
6371,0,0.000107363
6372,0,0.000107363
6374,0,0.000107363
6375,1.49E-05,0
6376,0,0.000107363
6377,0,0.000107363
6378,0,1.29E-05
6382,0,0.000107363
6385,0,1.29E-05
6386,0,0.000107363
6388,0,0.000116759
6389,0.000181424,0.000189274
6390,0,0.000107363
6391,2.77E-05,0
6392,0,0.000107363
6393,0,3.44E-05
6394,0,0.000107363
6400,0,0.000107363
6405,0,0.000140354
6417,0,0.000130925
6424,0,0.000107363
6425,0,0.000107363
6427,0,9.40E-06
6429,0,2.02E-05
6437,0,0.000107363
6445,0,9.91E-06
6446,0,0.000107363
6452,0,8.76E-05
6455,0,0.000116759
6461,0,1.29E-05
6462,0,9.87E-06
6464,0,2.70E-05
6470,0,0.000107363
6472,0,0.000117339
6473,0,0.000107363
6474,3.43E-05,0
6475,0,0.000107363
6476,0,9.87E-06
6477,0,0.000107363
6478,0,0.000107363
6479,0,0.000107582
6483,0,3.98E-05
6486,0,0.000117234
6491,0,0.000107363
6498,0,2.51E-05
6501,0,0.000107363
6505,4.49E-05,0
6509,0,0.000107363
6511,0,0.000107363
6515,8.50E-05,4.12E-08
6520,0,9.29E-07
6523,0.000364209,0.000107533
6528,0,0.000107363
6530,0,0.000107363
6531,0,0.000107363
6536,0,5.79E-06
6541,0.000366723,0.000152355
6542,0,0.000107363
6544,0,0.000107363
6546,0,0.000107363
6547,0,0.000107363
6549,0,4.42E-07
6551,0,1.29E-05
6554,0,5.07E-05
6558,0,2.53E-05
6562,0,1.29E-05
6567,0,0.000107363
6568,2.28E-05,0
6569,0.001034546,0.000107466
6574,0,0.000112593
6575,0,0.000108272
6576,0,0.000107363
6578,0.001434042,0.000108036
6580,0,0.000107363
6584,0,0.000107363
6586,0,1.58E-05
6588,2.00E-05,0
6589,5.42E-05,0
6598,0,0.000107363
6603,0,0.000107363
6607,4.57E-05,0
6608,0,1.19E-06
6615,3.94E-05,0
6616,0,0.000107363
6619,0,2.77E-05
6622,0,3.07E-06
6623,0,1.98E-05
6625,0,0.000107363
6626,0,0.000121445
6627,0,2.00E-07
6630,0,0.000107363
6631,0.006045057,0.000122801
6632,0,0.000107363
6637,0,0.000107363
6638,0,0.000117234
6639,0,0.000107363
6640,0,0.000107363
6641,0,0.000107363
6643,0,0.000107363
6645,0.002367647,0.000112086
6647,0,4.42E-05
6648,0,5.62E-06
6652,0,1.71E-05
6661,0,0.000107363
6664,0,1.15E-05
6670,0,9.40E-06
6673,0,0.000107363
6676,0,1.29E-05
6686,0,1.17E-06
6687,0,3.13E-06
6690,0,2.24E-05
6691,0,0.000107363
6692,0,5.03E-07
6695,0,0.000107363
6696,0.000114766,0.000137819
6699,0,0.000107363
6700,0,0.000107363
6703,0,2.76E-06
6705,0,1.43E-05
6707,0,9.87E-06
6709,0,9.40E-06
6711,0,1.72E-06
6712,0,9.87E-06
6714,0,1.11E-06
6726,0,0.000107363
6732,0,0.000116759
6742,0,5.62E-06
6743,0.000150163,0
6745,0,1.29E-05
6746,0.000289934,0.000107983
6747,2.55E-05,0
6748,0,7.79E-06
6750,5.60E-05,0
6751,0,0.000133558
6756,0,0.000178612
6758,0,0.000107363
6763,0,1.29E-05
6766,0,0.000107976
6772,0,0.000143703
6776,1.67E-88,0
6777,0,0.000107363
6778,0,9.09E-07
6781,7.40E-05,0
6785,0,0.000107363
6786,0,9.87E-06
6787,0,3.45E-05
6790,0,0.000107363
6793,0,0.000120232
6796,0,5.62E-06
6797,0,0.000108549
6803,0,9.40E-06
6805,0,0.000107363
6809,0,1.29E-05
6810,0,0.000107363
6811,0,0.000107363
6818,0,0.000107363
6820,0,9.87E-06
6823,0,0.000107363
6825,0,0.000107363
6826,0,0.000107363
6827,0,0.000116759
6829,0,0.000107363
6833,0,0.000107363
6834,0,0.000107363
6839,0,0.000107363
6842,0,0.000120232
6843,0,3.85E-06
6844,0,9.40E-06
6846,0,9.91E-06
6848,0,0.000113493
6850,0,0.000107363
6851,0,0.000107363
6854,0,1.85E-05
6855,0,9.40E-06
6856,0,0.000107363
6857,0,1.71E-05
6858,0,4.95E-06
6867,0,1.33E-06
6871,0,0.000107363
6872,0.000437628,5.60E-06
6879,0,0.000107363
6884,0,0.000110095
6887,9.21E-05,0
6900,0,0.000107363
6902,0,1.31E-05
6904,0,1.64E-06
6906,0,1.71E-05
6907,0,0.000120232
6914,0,9.40E-06
6917,7.40E-05,0
6918,0,1.29E-05
6921,0.000627388,0.000107363
6922,0,3.52E-07
6927,0,0.000107363
6931,0,0.000107363
6932,0,5.62E-06
6933,0,0.000107363
6938,0.000195187,0.000108292
6939,0,0.000107363
6940,0.000288604,4.13E-07
6942,0.000676843,9.87E-06
6943,0,0.000116759
6944,0.000109497,0
6945,0,0.000116759
6948,0,2.17E-06
6952,0,0.000109814
6954,0,0.000107363
6956,0,9.40E-06
6957,0,0.000120232
6962,0,0.000107363
6963,0,4.31E-06
6971,0,1.50E-06
6972,0,2.49E-05
6973,3.42E-05,1.00E-05
6974,0,0.000107363
6977,0,0.000107363
6979,0,9.40E-06
6980,0,0.000107363
6981,0,0.000125463
6984,0,0.000107363
6986,8.13E-05,5.84E-07
6989,0,0.000123477
6990,0,0.000107363
6991,0,0.000107363
7000,0,3.17E-05
7002,0,7.82E-06
7005,0,0.000107363
7006,0.004391026,0.000112452
7007,0,0.000112988
7014,0,0.000107363
7015,0,0.000107363
7020,0,0.000107363
7022,0,0.000107363
7023,0,9.40E-06
7024,0,9.87E-06
7027,0.014015995,0.000119032
7028,0,9.26E-06
7029,0,9.40E-06
7031,0,3.21E-05
7032,0,0.000107363
7033,0,9.47E-06
7034,0.000396003,1.80E-05
7035,0,1.80E-07
7038,0,0.000108905
7041,0,1.29E-05
7044,0,2.71E-05
7045,0,0.000107363
7047,0,0.000108549
7048,0,4.07E-06
7049,0,1.29E-05
7050,0,0.000126028
7051,0,1.50E-06
7052,0,0.000107439
7060,0,0.000107363
7061,0,0.000121367
7064,0,9.09E-07
7065,0,9.40E-06
7067,0,0.000107363
7068,0,0.000107363
7075,0,0.00010969
7076,0,1.29E-05
7079,0,0.000107363
7081,0,0.000120232
7087,0,0.000107363
7088,0,0.00012663
7090,0,0.000108576
7092,0,0.000107363
7095,0,0.000107363
7096,0,0.000107363
7097,0,0.000117339
7100,0,4.09E-06
7103,0,0.00013669
7104,0,0.000108576
7108,0,1.29E-05
7109,0,1.30E-05
7122,0,0.000107363
7123,0,0.000107363
7124,0,2.18E-05
7126,0,3.18E-05
7130,0,1.21E-06
7137,0,0.000107363
7138,0,5.62E-06
7140,0,0.000107363
7145,0,0.000116829
7146,2.32E-05,0
7147,0,0.000107363
7151,0,0.000107363
7152,0,0.000107363
7154,0,2.24E-05
7157,0,5.43E-06
7160,0,0.000107363
7165,0,0.000107363
7166,0,0.000107363
7169,0,6.29E-06
7173,0,0.000107363
7177,0,0.000107363
7181,0.000298668,0.000110142
7182,0,9.87E-06
7184,0,0.000107363
7185,7.86E-05,1.03E-05
7187,0,0.000120404
7189,0,0.000107363
7191,0,0.000154265
7195,0,0.000129574
7205,0,0.00010766
7206,0,1.62E-05
7210,0,0.000107363
7211,0.000886024,0.000108007
7213,0,0.000110128
7217,0,2.29E-08
7218,0,0.000107363
7226,0,0.000110128
7233,0,0.000107993
7234,0,0.000107363
7235,0,9.40E-06
7237,0.000350871,4.16E-05
7240,0,0.000107633
7243,0,0.000107363
7245,0,1.58E-05
7246,0,0.000110474
7247,0,9.87E-06
7248,0,2.20E-05
7249,0,0.000107363
7251,0,3.16E-06
7252,0,0.000107363
7259,0,2.76E-06
7260,0,0.000107363
7267,0,0.00012685
7269,0,0.000107641
7272,0,0.000107363
7273,0,0.000107363
7274,0,0.000107363
7275,0,6.38E-06
7276,0,0.000120404
7280,0,0.000117234
7283,0,0.000107363
7284,0,0.000107363
7286,0,1.29E-05
7288,0,1.29E-05
7290,0,0.000107363
7291,0.000674432,0.000109505
7292,0,3.30E-05
7295,0,0.000120962
7297,0,1.29E-05
7298,0,6.30E-07
7299,0,0.000107363
7307,0,9.87E-06
7310,0,0.000107363
7315,0,0.000107363
7317,0.002093262,0.000130035
7318,0,9.40E-06
7320,1.67E-05,0
7321,0.00044567,0.000107776
7332,0,0.000107363
7335,0,7.82E-06
7339,0.002808846,0.000139
7340,0,9.87E-06
7343,0,0.000130275
7346,0,0.000107363
7349,0,2.09E-05
7351,0,1.72E-06
7354,0.00037009,2.14E-06
7356,0,0.000121193
7357,0,0.000107363
7358,2.55E-05,0
7361,0,1.39E-05
7363,0,0.000116759
7366,0,9.87E-06
7369,0,2.71E-06
7372,0,3.47E-06
7375,9.48E-96,0
7380,0,0.000116759
7382,0,9.09E-07
7384,0,0.000116759
7389,0,9.40E-06
7391,0,0.000107363
7392,0,1.30E-05
7396,0,9.87E-06
7399,0,0.000107363
7402,3.29E-05,0
7403,0,5.18E-05
7404,0,3.12E-06
7408,0,4.50E-06
7409,0,0.000107363
7414,0,0.000107363
7415,0,9.40E-06
7417,0,0.000107363
7419,0,1.29E-05
7424,0,0.000107363
7426,0,0.000107363
7427,0,1.84E-05
7429,0,1.26E-05
7431,0.000213322,0.000108067
7432,0,2.65E-07
7434,0,1.91E-07
7435,0,0.000109566
7437,0,0.000107363
7438,0,7.27E-05
7442,0,0.000111519
7444,0,1.68E-05
7445,0,0.000107363
7450,0,0.000107363
7453,1.96E-05,0
7455,0,9.40E-06
7457,0,4.31E-06
7458,0,2.59E-05
7460,0,0.000107363
7463,6.61E-05,0
7464,0,4.40E-07
7470,0,0.000107363
7472,5.42E-05,0
7476,0,1.39E-06
7482,0,0.000116759
7483,0,6.38E-08
7486,0,2.59E-05
7491,0,0.000146536
7493,1.11E-95,0
7494,0,1.48E-06
7496,6.03E-05,0.00010962
7497,0,0.000107363
7498,0,9.40E-06
7499,0,0.000107363
7501,0,0.000107363
7504,0,0.000120232
7507,0.000539151,0.00010894
7509,0,0.000107363
7511,0,0.000111449
7512,0,2.48E-05
7513,0.001400272,0.000173223
7514,0,9.87E-06
7516,0.000218962,3.44E-07
7518,0,9.91E-06
7519,0,9.40E-06
7520,1.77E-05,0
7521,0,4.31E-06
7522,0,0.000107363
7527,0,0.000107363
7528,0.000176651,2.67E-06
7530,0,0.000107363
7534,0,0.000107363
7537,0,0.000107363
7539,0,9.91E-06
7541,0,0.000111674
7544,0,1.29E-05
7546,0,9.87E-06
7547,0.000315353,5.48E-07
7548,0,1.58E-05
7550,0,1.29E-05
7551,0,0.000107363
7552,6.01E-05,0
7553,0,0.000107363
7554,0,0.000116759
7555,0,9.40E-06
7558,0,1.29E-05
7560,0,0.000107363
7562,0,1.73E-06
7564,0,3.58E-07
7568,0,1.71E-05
7571,0,0.000107363
7573,0,0.000107363
7574,0,0.000107363
7577,0,0.000107363
7578,0,9.87E-06
7581,0,9.98E-06
7586,0,1.63E-05
7587,0,0.000107363
7590,0,3.70E-05
7591,0,0.000107363
7597,1.61E-05,3.75E-05
7598,0.000327284,0.000156342
7599,0,1.11E-06
7600,0,9.87E-06
7601,7.40E-05,0
7602,0,1.29E-05
7611,0,0.000107363
7613,3.08E-05,0
7614,0,0.000107363
7615,0,9.87E-06
7616,0,9.40E-06
7619,0,0.000110831
7621,0,9.40E-06
7622,0,0.000107641
7627,0,7.32E-08
7628,2.77E-05,0
7630,4.62E-06,0
7631,0,1.21E-05
7633,0,1.30E-05
7635,0,0.000107363
7643,0,9.40E-06
7646,0,9.63E-07
7647,0,0.000107363
7651,4.86E-05,0
7657,0,4.09E-06
7658,0,0.000107363
7659,0,9.87E-06
7665,0.000197092,0
7667,0,0.000107363
7670,0,0.000107363
7671,0,5.62E-06
7675,0,0.000107363
7676,0,1.30E-05
7679,0,0.000135167
7683,6.29E-05,0
7684,0,0.000107363
7686,0,4.31E-06
7687,0,0.000107363
7688,0,9.91E-06
7690,0,1.24E-05
7693,0,0.000107363
7696,0,0.000107363
7698,0,0.000107363
7703,0,6.65E-07
7704,0,1.30E-05
7705,0,0.000107363
7710,0,0.000107363
7712,0,0.000117584
7713,0,5.62E-06
7715,0,0.000107363
7719,0,1.03E-05
7720,3.18E-05,1.22E-06
7721,0,0.000107632
7724,0,1.29E-05
7726,0,3.37E-07
7730,0,2.55E-06
7733,0,0.000107363
7734,0,0.000107363
7736,0,1.37E-06
7740,0,2.61E-05
7742,0,0.000107363
7743,2.73E-05,0
7744,0,1.07E-06
7745,0,9.87E-06
7748,0,9.40E-06
7749,0,1.48E-05
7750,0,0.000107363
7753,0,0.000107363
7755,0,0.000107363
7756,0,0.000107363
7758,0,0.000107363
7762,0.000255995,0.000107363
7766,2.30E-05,6.38E-07
7767,0,1.30E-05
7769,0,1.37E-05
7770,0,0.000129059
7773,0,3.84E-06
7774,0,1.29E-05
7775,0,0.000120232
7783,0,2.59E-05
7787,0,9.09E-07
7788,0,9.40E-06
7789,0,0.000109976
7793,0,5.96E-07
7795,0,0.000107363
7796,0,1.55E-05
7797,0,0.000133273
7798,0,0.000107363
7800,0,1.48E-06
7801,0,0.000107363
7804,0,9.40E-06
7805,0,0.000107363
7809,0,0.000107363
7810,0,4.14E-05
7812,0,1.72E-06
7813,6.61E-05,0
7814,0,0.000107363
7815,0,0.000116759
7816,0,9.87E-06
7817,0,1.29E-05
7822,7.40E-05,0
7825,0,0.000116759
7826,0,9.98E-06
7827,0,9.40E-06
7828,0,0.00013436
7829,0,0.000107363
7830,0,1.62E-05
7832,0,0.000116759
7833,0,0.000107363
7835,0,4.09E-06
7837,0,1.29E-05
7840,0,1.03E-05
7845,0,1.30E-05
7847,0,0.000127083
7848,0,0.000107363
7849,0,2.27E-05
7850,0.000129122,3.75E-07
7851,0,0.000107363
7852,0,0.000117234
7857,0,9.87E-06
7859,0.000387809,0.000164317
7867,0,0.000107363
7872,7.81E-05,0
7873,0,0.000107363
7878,0,0.000107363
7882,0,0.000143297
7884,0,0.000107363
7888,0,1.72E-06
7894,6.01E-05,0
7895,0,9.40E-06
7896,0,9.94E-06
7902,0,0.000107363
7904,0,0.000107363
7911,0,4.91E-06
7912,0,0.000107363
7915,0,0.000120232
7919,0,0.000107363
7920,0,1.23E-05
7923,0,0.000114213
7925,0,0.000112988
7926,0,4.00E-07
7928,0,2.29E-05
7929,0,2.27E-05
7932,0,1.30E-05
7933,0,9.09E-07
7938,0,0.000108905
7942,0,0.000107363
7944,0,1.29E-05
7946,6.21E-05,0.000107363
7947,0.000518114,4.83E-07
7951,0,0.000116759
